Season,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG_PERC,3P,3PA,3P_PERC,2P,2PA,2P_PERC,FT,FTA,FT_PERC,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB_PERC,DRB_PERC,TRB_PERC,AST_PERC,STL_PERC,BLK_PERC,USG_PERC,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2016,Randy Foye,SG,33,BRK,69,40,1284,3.3,9.1,0.363,1.9,5.7,0.33,1.4,3.4,0.418,1.5,1.8,0.857,0.3,4.1,4.3,3.8,1,0.3,2.2,2.8,10,7.3,0.506,0.625,0.194,0.8,11.9,6.4,15.2,1.3,0.5,14.4,-0.6,0.7,0.2,0.006,-3,-1,-3.9,-0.6
2016,Tim Frazier,PG,26,NOP,65,35,1525,3.8,9.5,0.403,0.9,3,0.313,2.9,6.5,0.446,2.3,3,0.76,0.8,3.3,4.1,7.9,1.3,0.1,2.4,3.1,11,12.4,0.504,0.317,0.319,2.3,9.7,6,31.4,1.8,0.3,16.3,1,1.4,2.4,0.075,-1.5,-0.7,-2.2,-0.1
2016,Channing Frye,C,33,CLE,74,15,1398,6.1,13.4,0.458,3.5,8.6,0.409,2.6,4.8,0.546,1.6,1.9,0.851,1,6.5,7.5,1.2,0.8,1,1.4,3.6,17.4,15.6,0.612,0.644,0.142,3,19.3,11.4,4.9,1.2,2.1,19.3,2.3,1.4,3.7,0.125,0.8,-1.5,-0.6,0.5
2016,Danilo Gallinari,SF,28,DEN,63,63,2134,5.7,12.7,0.447,2.1,5.5,0.389,3.5,7.2,0.491,5.9,6.5,0.902,0.7,4.8,5.5,2.3,0.7,0.3,1.4,1.6,19.3,17.4,0.622,0.432,0.516,2,14.7,8.4,9.1,0.9,0.5,20,6.2,0.7,6.8,0.154,2.9,-2.1,0.8,1.5
2016,Langston Galloway,PG,25,TOT,74,2,1495,5,13.1,0.38,2.9,7.4,0.39,2.1,5.7,0.367,1.2,1.5,0.797,0.7,3.1,3.8,2.2,1.1,0.1,1.1,2.3,14.1,10.4,0.51,0.565,0.117,2,9.3,5.6,9.4,1.5,0.3,18.4,0.2,1.1,1.3,0.04,-0.9,-1.7,-2.6,-0.2
2016,Langston Galloway,PG,25,NOP,55,0,1120,5.3,14.2,0.374,3.2,8.6,0.377,2.1,5.6,0.37,1.3,1.7,0.769,0.6,3.2,3.9,2.1,1.3,0.2,0.9,2.4,15.1,11.2,0.508,0.608,0.118,1.9,9.6,5.7,8.8,1.7,0.4,19.5,0.2,1,1.2,0.052,-0.3,-1.4,-1.8,0.1
2016,Langston Galloway,PG,25,SAC,19,2,375,4,10,0.404,1.8,3.8,0.475,2.2,6.1,0.359,1.1,1.2,0.917,0.7,2.7,3.4,2.7,0.6,0.1,1.7,1.9,10.9,8,0.522,0.385,0.115,2.2,8.5,5.4,11.2,0.8,0.2,15.4,0,0.1,0.1,0.007,-2.5,-2.4,-5,-0.3
2016,Patricio Garino,SG,23,ORL,5,0,43,0,5.9,0,0,4.2,0,0,1.7,0,0,0,,0.8,5,5.9,0,0,0,2.5,3.3,0,-9.2,0,0.714,0,2.5,15.6,8.9,0,0,0,10.2,-0.2,0,-0.2,-0.25,-14.1,-3.3,-17.3,-0.2
2016,Marc Gasol,C,32,MEM,74,74,2531,7.6,16.5,0.459,1.5,3.8,0.388,6.1,12.7,0.48,4,4.7,0.837,0.9,5.7,6.6,4.8,1,1.4,2.4,2.4,20.6,20.3,0.554,0.231,0.286,2.6,18.8,10.5,24.8,1.4,3.7,26.4,4.2,3.5,7.7,0.145,2.1,2.2,4.2,4
2016,Pau Gasol,C,36,SAS,64,39,1627,6.7,13.4,0.502,1.2,2.3,0.538,5.5,11.1,0.494,2.9,4.1,0.707,2.4,8.7,11.1,3.3,0.5,1.5,1.8,2.4,17.5,20.2,0.578,0.172,0.305,7.6,26.8,17.4,14.7,0.8,3.5,21.3,3.3,3.1,6.4,0.19,0.9,2.8,3.7,2.4
2016,Rudy Gay,SF,30,SAC,30,30,1013,7.1,15.7,0.455,1.5,4,0.372,5.7,11.7,0.483,4.2,4.9,0.855,1.2,5.5,6.8,2.9,1.6,0.9,2.6,2.8,20,17.9,0.559,0.256,0.312,4,17.5,10.8,14.1,2.2,2.3,25.8,0.8,1,1.8,0.087,0.3,0.4,0.7,0.7
2016,Michael Gbinije,SG,24,DET,9,0,32,1.1,11.3,0.1,0,4.5,0,1.1,6.8,0.167,2.3,2.3,1,2.3,1.1,3.4,2.3,0,0,0,2.3,4.5,-2.1,0.184,0.4,0.2,6.6,3.5,5.1,7.9,0,0,15,-0.1,0,-0.1,-0.136,-7.7,-2.8,-10.5,-0.1
2016,Alonzo Gee,SF,29,DEN,13,0,89,1.2,5.7,0.214,0,1.2,0,1.2,4.4,0.273,2,3.6,0.556,1.6,4.4,6.1,2.4,2,0.4,1.6,5.7,4.4,3.1,0.306,0.214,0.643,5,13.5,9.3,8.2,2.7,0.9,10.5,-0.1,0.1,-0.1,-0.032,-5.6,1,-4.6,-0.1
2016,Paul George,SF,26,IND,75,75,2689,8.3,18,0.461,2.6,6.6,0.393,5.7,11.4,0.501,4.5,5,0.898,0.8,5.8,6.6,3.4,1.6,0.4,2.9,2.8,23.8,20.2,0.587,0.368,0.277,2.5,17.9,10.3,16.1,2.2,0.9,28.9,3.9,3.1,7.1,0.126,3.1,-0.3,2.8,3.2
2016,Marcus Georges-Hunt,SG,22,ORL,5,0,48,1.5,5.2,0.286,0.7,1.5,0.5,0.7,3.7,0.2,6.8,7.5,0.9,0.7,6,6.8,2.3,0.7,0,1.5,3.7,10.5,10.2,0.614,0.286,1.429,2.2,18.7,10.2,8.3,1,0,12.3,0.1,0,0.1,0.107,-3.4,-1.3,-4.7,0
2016,Jonathan Gibson,PG,29,DAL,17,0,231,5.5,14.8,0.368,2.3,7,0.333,3.1,7.8,0.4,3.3,4.5,0.724,0.2,3.3,3.4,4.1,1.2,0,3.3,3.3,16.5,9.5,0.492,0.474,0.305,0.5,11.1,5.5,18.8,1.8,0,26.3,-0.3,0.2,-0.1,-0.03,-3.3,-2.2,-5.5,-0.2
2016,Taj Gibson,PF,31,TOT,78,71,1989,6.6,12.8,0.515,0.1,0.2,0.231,6.6,12.6,0.52,2,2.9,0.715,2.9,5.9,8.8,1.3,0.7,1.2,1.9,3,15.3,15,0.543,0.018,0.223,8.6,17.9,13.2,5.9,1,2.6,19.3,1.6,2.5,4,0.097,-2.4,0.3,-2.1,-0.1
2016,Taj Gibson,PF,31,CHI,55,55,1502,6.6,12.7,0.521,0,0.3,0.167,6.6,12.4,0.529,2,2.9,0.714,2.9,6.3,9.2,1.4,0.6,1.2,1.8,2.9,15.3,15.4,0.549,0.023,0.225,8.5,19,13.7,6.5,0.9,2.6,19.2,1.4,1.9,3.3,0.104,-2,0.6,-1.3,0.3
2016,Taj Gibson,PF,31,OKC,23,16,487,6.6,13.2,0.497,0.1,0.1,1,6.5,13.2,0.494,2.1,2.9,0.718,2.8,4.8,7.6,1,1,1.1,2.1,3,15.3,13.8,0.528,0.006,0.218,8.6,14.8,11.7,4.2,1.4,2.5,19.5,0.2,0.6,0.8,0.076,-3.9,-0.7,-4.6,-0.3
2016,Manu Ginobili,SG,39,SAS,69,0,1291,4.8,12.2,0.39,2.5,6.3,0.392,2.3,5.9,0.387,2.4,3,0.804,0.8,3.6,4.4,5.1,2.3,0.4,2.7,3.3,14.4,13.9,0.532,0.517,0.244,2.5,11.1,6.9,20.8,3.2,1,20.4,0.6,2.4,3,0.11,0.5,1.4,1.9,1.3
2016,Rudy Gobert,C,24,UTA,81,81,2744,5.4,8.2,0.661,0,0,0,5.4,8.2,0.662,4.1,6.2,0.653,4.1,9.5,13.6,1.3,0.6,2.8,1.9,3.2,14.9,23.3,0.681,0.002,0.762,13.6,29.5,21.8,5.7,0.9,6.4,16.7,8.3,6,14.3,0.25,1.4,4.5,5.8,5.4
2016,Archie Goodwin,SG,22,TOT,15,0,214,6.1,11.1,0.545,0.8,2.5,0.333,5.2,8.6,0.608,5.6,7.1,0.786,1.2,3.5,4.7,4,0.7,0.8,2.4,1.3,18.5,18.7,0.651,0.227,0.636,3.5,10.3,6.9,18.5,0.9,1.8,19.8,0.6,0.1,0.7,0.153,0.6,-1.7,-1.1,0
2016,Archie Goodwin,SG,22,NOP,3,0,30,2.4,6,0.4,1.2,2.4,0.5,1.2,3.6,0.333,12,12,1,0,0,0,1.2,0,1.2,0,1.2,18,19.7,0.798,0.4,2,0,0,0,4.5,0,2.7,13.9,0.2,0,0.2,0.291,2.2,-3.7,-1.5,0
2016,Archie Goodwin,SG,22,BRK,12,0,184,6.7,11.9,0.557,0.8,2.5,0.308,5.9,9.4,0.625,4.5,6.3,0.719,1.4,4.1,5.5,4.5,0.8,0.8,2.7,1.4,18.6,18.6,0.633,0.213,0.525,4.1,11.9,8.1,20.8,1,1.6,20.7,0.4,0.1,0.5,0.131,0.3,-1.4,-1,0
2016,Aaron Gordon,SF,21,ORL,80,72,2298,6.2,13.6,0.454,1.2,4.2,0.288,5,9.4,0.528,2.4,3.4,0.719,1.8,4.5,6.3,2.3,1,0.6,1.4,2.7,16,14.5,0.53,0.309,0.251,5.3,14.1,9.6,10.5,1.4,1.4,20.1,2,1.7,3.7,0.077,-0.2,-0.4,-0.7,0.8
2016,Eric Gordon,SG,28,HOU,75,15,2323,6.4,15.7,0.406,3.8,10.2,0.372,2.6,5.5,0.468,2.3,2.7,0.84,0.4,2.7,3.1,2.9,0.7,0.6,1.9,2.3,18.9,13.2,0.557,0.651,0.172,1.4,8.1,4.7,12.3,1,1.4,22.1,2.5,1.4,3.8,0.079,1,-2.4,-1.4,0.4
2016,Marcin Gortat,C,32,WAS,82,82,2556,5.5,9.5,0.579,0,0,0,5.5,9.5,0.58,1.5,2.2,0.648,3.4,8.6,12,1.7,0.6,0.9,1.7,3,12.4,15.4,0.593,0.003,0.236,10.6,26.8,18.7,6.8,0.8,2,14.7,3.9,2.9,6.8,0.127,-0.9,1.2,0.3,1.5
2016,Treveon Graham,SG,23,CHO,27,1,189,3.6,7.6,0.475,1.7,2.9,0.6,1.9,4.8,0.4,1.9,2.9,0.667,1,3.2,4.2,1.1,1.1,0.2,0.6,3.4,10.9,10.6,0.612,0.375,0.375,2.9,10,6.4,4.7,1.6,0.5,11.8,0.3,0.2,0.4,0.108,-1.5,-1.3,-2.8,0
2016,Jerami Grant,PF,22,TOT,80,4,1531,3.6,7.7,0.463,1,2.7,0.371,2.6,5,0.514,2.1,3.5,0.612,0.9,3.9,4.8,1.1,0.8,1.9,1,3.5,10.3,10.1,0.556,0.354,0.448,2.7,12.1,7.4,4.2,1.1,4.1,12.1,1.1,1.8,2.9,0.091,-3,0.9,-2.1,0
2016,Jerami Grant,PF,22,PHI,2,0,41,5.3,14.9,0.353,0,1.8,0,5.3,13.2,0.4,3.5,7,0.5,0,5.3,5.3,0,0,3.5,2.6,4.4,14,3,0.39,0.118,0.471,0,16.2,8.1,0,0,7.7,24.9,-0.2,0,-0.1,-0.144,-13.7,-2.5,-16.2,-0.1
2016,Jerami Grant,PF,22,OKC,78,4,1490,3.5,7.5,0.469,1,2.8,0.377,2.5,4.8,0.523,2.1,3.4,0.619,0.9,3.9,4.8,1.1,0.8,1.8,1,3.5,10.2,10.3,0.566,0.367,0.447,2.8,12,7.4,4.3,1.1,4,11.8,1.3,1.7,3,0.098,-2.7,1,-1.7,0.1
2016,Jerian Grant,PG,24,CHI,63,28,1028,4.5,10.5,0.425,1.7,4.7,0.366,2.8,5.8,0.473,2.3,2.6,0.89,0.6,3.3,3.9,4.2,1.6,0.3,1.5,3.3,13,13.2,0.555,0.445,0.243,1.8,9.9,5.8,17.4,2.3,0.6,16,1.4,1.2,2.5,0.119,0,-0.3,-0.3,0.4
2016,Danny Green,SG,29,SAS,68,68,1807,3.5,8.9,0.392,2.4,6.2,0.379,1.2,2.7,0.42,0.5,0.6,0.844,0.6,3.8,4.5,2.5,1.4,1.1,1.5,2.4,9.9,10.1,0.537,0.693,0.071,2,11.8,7,9.6,2,2.6,13.5,0.4,3,3.4,0.09,-0.3,2.7,2.4,2
2016,Draymond Green,PF,26,GSW,76,76,2471,4,9.5,0.418,1.2,3.8,0.308,2.8,5.6,0.494,2.2,3.1,0.709,1.4,7.3,8.7,7.8,2.2,1.5,2.7,3.2,11.3,16.5,0.522,0.405,0.328,4.7,20.9,13.3,27.6,3,3.4,16.2,2.8,5.4,8.2,0.16,0.5,5,5.4,4.6
2016,Gerald Green,SF,31,BOS,47,0,538,6.4,15.5,0.409,2.6,7.4,0.351,3.7,8.1,0.463,2.2,2.7,0.805,1.1,4.6,5.6,2.2,0.6,0.5,1.7,3.2,17.5,11.9,0.524,0.478,0.177,3.3,13.9,8.7,9.8,0.8,1.1,22.7,0.1,0.4,0.6,0.05,-2,-2.8,-4.7,-0.4
2016,JaMychal Green,PF,26,MEM,77,75,2101,4.3,8.6,0.5,0.9,2.5,0.379,3.3,6.1,0.549,2.3,2.9,0.802,2.9,6.5,9.3,1.4,0.8,0.6,1.6,4.2,11.8,13.5,0.601,0.29,0.334,8.8,21.1,14.8,6.3,1.2,1.5,14.4,3.2,2.6,5.8,0.132,-0.4,1.1,0.7,1.4
2016,Jeff Green,PF,30,ORL,69,11,1534,5.2,13.1,0.394,1.2,4.5,0.275,3.9,8.6,0.458,3.4,3.9,0.863,0.9,4.1,5,1.9,0.9,0.3,1.8,2.4,15,10.5,0.505,0.346,0.301,2.7,12.8,7.6,8.1,1.2,0.7,20.3,-0.2,0.9,0.7,0.022,-2.8,-1.8,-4.6,-1
2016,Blake Griffin,PF,27,LAC,61,61,2076,8.3,16.8,0.493,0.7,2,0.336,7.6,14.9,0.514,5.5,7.3,0.76,1.9,6.7,8.6,5.2,1,0.4,2.5,2.7,22.8,22.6,0.569,0.116,0.434,6.2,20.2,13.4,24.5,1.4,0.9,28,5.4,2.4,7.7,0.179,3.2,1.3,4.4,3.4
2016,Justin Hamilton,C,26,BRK,64,7,1177,5.3,11.6,0.459,1.7,5.5,0.306,3.6,6.1,0.598,1.2,1.6,0.75,2.2,5.8,8,1.7,0.9,1.3,1.3,2.8,13.5,13.6,0.55,0.475,0.137,6.5,17,11.8,7.3,1.2,2.8,16.2,1,1,2.1,0.084,-0.9,0.2,-0.8,0.4
2016,A.J. Hammons,C,24,DAL,22,0,163,3.8,9.3,0.405,1.1,2.2,0.5,2.7,7.1,0.375,2,4.4,0.45,1.8,6.2,8,0.9,0.2,2.9,2.2,4.6,10.6,8.4,0.472,0.238,0.476,5.4,21,12.8,3.8,0.3,7.2,17.6,-0.2,0.2,0,-0.001,-7.5,2,-5.6,-0.1
2016,Tim Hardaway,SG,24,ATL,79,30,2154,6.9,15.2,0.455,2.5,7,0.357,4.4,8.3,0.537,2.7,3.6,0.766,0.6,3.2,3.7,3,0.9,0.3,1.8,1.7,19.1,15.2,0.568,0.457,0.235,1.8,9.5,5.7,14.3,1.3,0.6,22.5,2.7,2.1,4.8,0.107,1.3,-1.5,-0.3,0.9
2016,James Harden,PG,27,HOU,81,81,2947,8.2,18.7,0.44,3.2,9.2,0.347,5,9.5,0.53,9.1,10.8,0.847,1.2,6.9,8.1,11.1,1.5,0.5,5.7,2.6,28.8,27.4,0.613,0.493,0.575,3.5,20.9,12.2,50.7,2,1,34.2,11.5,3.6,15,0.245,8.7,1.5,10.1,9
2016,Maurice Harkless,SF,23,POR,77,69,2223,5.1,10.1,0.503,1.1,3.1,0.351,4,7,0.572,1.2,2,0.621,2,3.5,5.5,1.4,1.4,1.1,1.4,3.5,12.5,13.1,0.57,0.311,0.199,6.2,10.8,8.5,5.9,1.9,2.5,15.2,2.3,1.9,4.2,0.091,0,0.7,0.7,1.5
2016,Justin Harper,PF,27,PHI,3,0,31,5.8,13.9,0.417,2.3,8.1,0.286,3.5,5.8,0.6,0,0,,2.3,3.5,5.8,2.3,0,0,4.6,2.3,13.9,4.9,0.5,0.583,0,7.1,10.7,8.9,10.5,0,0,22.4,-0.1,0,-0.1,-0.103,-5.1,-3.8,-8.9,-0.1
2016,Montrezl Harrell,C,23,HOU,58,14,1064,7.6,11.7,0.652,0,0.2,0.143,7.6,11.4,0.663,2.6,4.1,0.628,2.7,4.7,7.4,2.2,0.7,1.4,1.5,4.3,17.8,19.2,0.662,0.02,0.351,8.3,14.2,11.2,9.6,0.9,3.2,17.6,3.1,1,4.1,0.183,0.8,0.2,0.9,0.8
2016,Devin Harris,PG,33,DAL,65,0,1087,4.5,11.3,0.399,1.9,5.9,0.328,2.6,5.4,0.476,3.5,4.3,0.829,0.4,3.8,4.2,4.5,1.4,0.2,1.9,3.3,14.5,13.8,0.549,0.519,0.378,1.1,13,6.8,20,2.1,0.6,19.7,1.1,1.1,2.2,0.096,-0.1,-0.3,-0.4,0.4
2016,Gary Harris,SG,22,DEN,57,56,1782,6.5,12.9,0.502,2.2,5.2,0.42,4.3,7.7,0.558,2.1,2.7,0.776,1,2.6,3.6,3.3,1.4,0.2,1.5,1.9,17.2,16.5,0.611,0.4,0.21,3,8,5.5,13.6,1.9,0.3,18.4,3.9,0.7,4.6,0.124,3.1,-1.6,1.5,1.6
2016,Joe Harris,SG,25,BRK,52,11,1138,4.9,11.5,0.425,2.7,7,0.385,2.2,4.5,0.489,1.1,1.6,0.714,0.5,4.1,4.7,1.7,0.9,0.3,1.7,3.8,13.5,9,0.558,0.61,0.135,1.5,12,6.8,7.3,1.2,0.5,16.5,0.1,0.6,0.8,0.032,-1.4,-1.5,-3,-0.3
2016,Manny Harris,SG,27,DAL,4,0,25,4.3,21.6,0.2,0,2.9,0,4.3,18.7,0.231,2.9,5.8,0.5,4.3,8.6,13,2.9,0,0,2.9,1.4,11.5,-2.2,0.239,0.133,0.267,13.3,29.3,20.9,12.7,0,0,35.4,-0.2,0,-0.2,-0.364,-15.1,-3.8,-18.8,-0.1
2016,Tobias Harris,PF,24,DET,82,48,2567,7.2,14.9,0.481,1.5,4.4,0.347,5.6,10.5,0.537,2.7,3.2,0.841,0.9,5,5.8,2,0.8,0.5,1.3,1.9,18.5,16.9,0.568,0.295,0.213,2.6,15.6,8.8,8.8,1.2,1.3,21.7,4,2.8,6.8,0.128,1,0.1,1.2,2
2016,Aaron Harrison,SG,22,CHO,5,0,17,0,8.5,0,0,4.2,0,0,4.2,0,2.1,4.2,0.5,0,6.4,6.4,6.4,0,0,0,4.2,2.1,-2.2,0.102,0.5,0.5,0,19.5,9.7,22.6,0,0,12.9,-0.1,0,-0.1,-0.146,-9.6,-2.1,-11.6,0
2016,Andrew Harrison,PG,22,MEM,72,18,1474,2.9,8.8,0.325,1.1,3.8,0.276,1.8,5,0.363,3.6,4.7,0.763,0.6,2.8,3.3,4.8,1.3,0.5,2.1,4.7,10.4,8.7,0.477,0.433,0.539,1.7,9,5.3,20,1.9,1.4,16.4,0,1.5,1.6,0.051,-2.4,0,-2.4,-0.2
2016,Udonis Haslem,C,36,MIA,16,0,130,3,6.4,0.478,0,0.8,0,3,5.5,0.55,2.5,4.2,0.6,2.2,7.8,10,1.7,1.7,0.3,2.2,6.1,8.6,8.8,0.524,0.13,0.652,6.7,24.1,15.3,6.4,2.3,0.6,12.8,0,0.2,0.2,0.074,-4.7,1.5,-3.2,0
2016,Spencer Hawes,PF,28,TOT,54,1,797,6.1,12.5,0.484,1.1,3.7,0.309,4.9,8.9,0.556,2,2.3,0.846,1.7,6.9,8.6,3.7,0.7,1.4,2.2,3.5,15.2,15.6,0.562,0.292,0.188,5.3,21.5,13.4,16.5,0.9,3.3,19.8,0.7,1,1.7,0.102,-1.2,0.8,-0.5,0.3
2016,Spencer Hawes,PF,28,CHO,35,1,626,6,12.5,0.477,0.9,3.2,0.291,5.1,9.4,0.54,1.7,2,0.882,1.8,6.6,8.4,3.6,0.7,1.5,2.3,3.5,14.6,14.8,0.545,0.252,0.156,5.6,20.1,12.8,16.1,1,3.6,19.6,0.3,0.8,1.1,0.086,-1.8,1.2,-0.6,0.2
2016,Spencer Hawes,PF,28,MIL,19,0,171,6.3,12.4,0.508,1.9,5.5,0.346,4.4,6.9,0.636,2.9,3.8,0.778,1.3,8.2,9.5,4,0.4,0.8,1.9,3.4,17.5,18.6,0.62,0.441,0.305,4.1,26.3,15.3,17.7,0.6,2.1,20.3,0.4,0.2,0.6,0.16,1,-1,0,0.1
2016,Gordon Hayward,SF,26,UTA,73,73,2516,7.8,16.5,0.471,2.1,5.4,0.398,5.7,11.2,0.506,5.2,6.1,0.844,0.7,4.9,5.6,3.6,1,0.3,2,1.7,22.9,22.2,0.595,0.324,0.371,2.3,15.4,9,18.2,1.5,0.6,27.6,7.1,3.3,10.4,0.199,4.2,0,4.2,4
2016,Gerald Henderson,SG,29,PHI,72,41,1667,5.1,11.9,0.423,1.3,3.7,0.353,3.7,8.2,0.455,2.9,3.6,0.806,0.7,3.3,4,2.4,0.9,0.3,1.3,2.8,14.3,10.8,0.529,0.313,0.298,2.2,10,6.1,10.5,1.2,0.7,17.9,1,1,2,0.059,-1.8,-1.3,-3.1,-0.5
2016,John Henson,C,26,MIL,58,39,1123,5.1,9.9,0.515,0,0,0,5.1,9.9,0.516,2.4,3.4,0.692,2.9,6.5,9.5,1.8,0.9,2.5,1.7,4.8,12.6,15.3,0.55,0.003,0.346,9.6,20.8,15.3,7.7,1.3,6.1,16.6,1.2,1.6,2.7,0.116,-2.5,2.5,-0.1,0.6
2016,Juan Hernangomez,PF,21,DEN,62,9,842,4.3,9.6,0.451,2,4.8,0.407,2.4,4.7,0.495,2.4,3.2,0.75,1.8,6.2,8,1.2,1.3,0.5,1.3,2.7,13,13.4,0.592,0.504,0.339,5.7,18.7,12.3,4.7,1.7,1.1,14.6,1.2,0.6,1.8,0.104,-0.1,-1.2,-1.3,0.1
2016,Willy Hernangomez,C,22,NYK,72,22,1324,6.7,12.6,0.529,0.1,0.4,0.267,6.6,12.2,0.538,2.5,3.4,0.728,4.6,9,13.6,2.6,1.1,1,2.7,4.1,16,19,0.564,0.032,0.269,13.8,27.1,20.4,11.5,1.5,2.2,20.3,1.8,1.6,3.4,0.123,-0.6,0.6,0,0.7
2016,Mario Hezonja,SF,21,ORL,65,2,960,4.4,12.4,0.355,1.6,5.4,0.299,2.8,7,0.398,1.5,1.9,0.8,0.7,4.7,5.5,2.3,1.1,0.6,2.2,2.8,11.9,7.2,0.45,0.436,0.152,2.2,14.7,8.3,9.6,1.5,1.3,18.8,-1.4,0.8,-0.7,-0.033,-4.8,-0.9,-5.7,-0.9
2016,Roy Hibbert,C,30,TOT,48,13,682,4.2,7.8,0.544,0,0,,4.2,7.8,0.544,3.2,4,0.813,2.9,5.2,8,1.1,0.4,2.4,1.7,5.3,11.7,13.5,0.614,0,0.51,8.7,15.9,12.3,4.6,0.6,5.9,14,1,0.8,1.8,0.129,-2.9,1.8,-1.1,0.2
2016,Roy Hibbert,C,30,CHO,42,13,671,4.2,7.7,0.542,0,0,,4.2,7.7,0.542,3.3,4,0.813,2.8,5.2,8,1.1,0.4,2.4,1.7,5.2,11.6,13.5,0.613,0,0.521,8.6,16,12.3,4.5,0.6,5.8,14,1,0.8,1.8,0.129,-2.9,1.8,-1.1,0.1
2016,Roy Hibbert,C,30,DEN,6,0,11,6.5,9.8,0.667,0,0,,6.5,9.8,0.667,0,0,,3.3,3.3,6.5,3.3,0,6.5,3.3,9.8,13.1,16.3,0.667,0,0,10.1,10,10,13.5,0,14.1,15.5,0,0,0,0.119,-1.9,5.1,3.2,0
2016,Buddy Hield,SG,23,TOT,82,55,1888,6.2,14.6,0.426,2.8,7.2,0.391,3.4,7.4,0.461,1.2,1.4,0.842,0.7,4.5,5.1,2.3,0.7,0.2,1.9,2.2,16.5,11.8,0.541,0.494,0.099,2,13.5,7.8,10.3,1,0.4,21.3,0,1.3,1.3,0.032,-0.9,-1.9,-2.7,-0.4
2016,Buddy Hield,SG,23,NOP,57,37,1161,5.7,14.6,0.393,2.8,7.5,0.369,3,7.1,0.417,0.9,1,0.879,0.6,4.6,5.1,2.4,0.6,0.2,1.5,2.5,15.1,9.9,0.503,0.512,0.07,1.7,13.4,7.5,10.3,0.8,0.5,20.4,-0.4,0.9,0.5,0.02,-1.9,-1.6,-3.5,-0.4
2016,Buddy Hield,SG,23,SAC,25,18,727,7,14.7,0.48,2.9,6.8,0.428,4.1,7.8,0.525,1.7,2.1,0.814,0.8,4.3,5.1,2.2,1,0.1,2.6,1.7,18.7,14.9,0.6,0.466,0.145,2.6,13.7,8.2,10.3,1.4,0.3,22.9,0.4,0.4,0.8,0.053,0.7,-2.2,-1.5,0.1
2016,Nene Hilario,C,34,HOU,67,8,1198,7.4,11.9,0.617,0.1,0.3,0.333,7.3,11.7,0.624,3.5,5.9,0.589,2.9,5.6,8.5,2,1.7,1.2,2.2,4.9,18.3,18.9,0.63,0.023,0.496,8.6,17,12.8,8.6,2.2,2.6,19.7,2.5,1.6,4.1,0.165,-0.4,0.8,0.5,0.7
2016,George Hill,PG,30,UTA,49,49,1544,6.7,14.1,0.477,2.2,5.4,0.403,4.5,8.7,0.523,3.7,4.6,0.801,0.5,3.4,3.9,4.8,1.2,0.3,2,2.7,19.3,19.3,0.599,0.384,0.323,1.8,10.5,6.2,22.8,1.7,0.6,23.5,4,1.9,5.9,0.182,3.9,-0.2,3.6,2.2
2016,Jordan Hill,C,29,MIN,7,0,47,3.8,10,0.385,0,0,,3.8,10,0.385,1.5,1.5,1,6.1,4.6,10.7,0,0.8,0,3.1,6.9,9.2,5.5,0.432,0,0.154,19.6,15.1,17.4,0,1.1,0,16.8,-0.1,0,0,-0.033,-6.7,-6.2,-12.9,-0.1
2016,Solomon Hill,SF,25,NOP,80,71,2374,2.8,7.2,0.383,1.4,4.1,0.348,1.3,3.2,0.428,1.6,1.9,0.805,0.8,3.9,4.7,2.1,1.1,0.5,1.2,2.8,8.5,8,0.527,0.565,0.268,2.3,11.4,6.8,8.1,1.5,1.1,11.5,0.4,2.3,2.7,0.055,-1.8,1.5,-0.3,1
2016,Darrun Hilliard,SG,23,DET,39,1,381,4.4,11.9,0.373,1.1,4.3,0.261,3.3,7.6,0.438,2,2.6,0.75,0.2,2.9,3.1,3.1,1,0.2,2.6,3.7,12,5.9,0.459,0.365,0.222,0.6,9.2,4.7,12.3,1.5,0.4,19.3,-0.6,0.4,-0.2,-0.027,-5,-1.1,-6.1,-0.4
2016,Jrue Holiday,PG,26,NOP,67,61,2190,6.7,14.7,0.454,1.6,4.6,0.356,5,10.1,0.498,2,2.8,0.708,0.8,3.6,4.3,8,1.6,0.7,3.2,2.2,16.9,17.1,0.532,0.315,0.188,2.2,10.6,6.4,35.9,2.2,1.6,23.5,1.3,2.6,3.8,0.084,1.2,0.5,1.7,2
2016,Justin Holiday,SG,27,NYK,82,4,1639,5.1,11.8,0.433,2.1,6,0.355,3,5.8,0.513,1.4,1.8,0.825,0.6,4.3,4.9,2.2,1.4,0.7,1.4,2.4,13.8,12.7,0.549,0.507,0.149,1.8,13.1,7.4,9.2,2,1.5,16.9,1.3,1.2,2.5,0.073,-0.3,-0.8,-1.1,0.4
2016,Rondae Hollis-Jefferson,SF,22,BRK,78,50,1761,4.8,11.1,0.434,0.3,1.4,0.224,4.5,9.7,0.463,3.9,5.2,0.751,2,7.3,9.2,3.1,1.7,0.9,2.4,3.6,13.8,13.7,0.517,0.124,0.467,5.8,21.1,13.6,13.4,2.2,1.9,18.7,0.4,2.2,2.6,0.07,-2.9,1.9,-1,0.4
